"year","doy","hour","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
2002,192,20,0,0,0,0,22.285,0.49655,3.72,0,14.7126524979855
2002,192,21,0,0,0,0,21.705,0.4798,3.315,0,14.7131330381104
2002,192,22,0,0,0,0,20.945,0.50855,3.245,0,14.713279589326
2002,192,23,0,0,0,0,20.71,0.50425,4.5,0,14.7134386468464
2002,193,0,0,0,0,0.06,19.415,0.54745,4.65,0,14.7136061622231
2002,193,1,0,0,0,0,18.71,0.5536,4.65,0,14.7137708378471
2002,193,2,0,0,0,0,18.28,0.52795,4.275,0,14.7139212106782
2002,193,3,0,0,0,0,17.865,0.5354,3.68,0,14.7140478428741
2002,193,4,7.084,4.14,2.195,1.705,17.555,0.553,3.805,0,14.7143080702503
2002,193,5,82.179,32.905,38.575,9.665,17.855,0.5568,3.745,0,14.715293433527
2002,193,6,178.135,69.005,87.145,20.425,18.06,0.57215,3.39,0,14.7116420245179
2002,193,7,664.355,249.68,327.59,71.155,19.07,0.58225,3.26,0,14.7115621357553
2002,193,8,769.672,293.61,385.205,83.765,21.14,0.558,3.01,0,14.7115609594739
2002,193,9,975.637,371.16,489.475,103.535,22.475,0.5264,2.92,0,14.7115610109128
2002,193,10,1151.242,437.875,578.48,118.82,24.3,0.46525,2.51,0,14.711560930797
2002,193,11,1701.54,656.65,860.795,169.705,25.595,0.3829,3.495,0,14.711560956955
2002,193,12,1185.604,450.01,593.825,121.05,25.475,0.3584,3.625,0,14.7115610312166
2002,193,13,958.502,359.795,473.23,99.545,25.74,0.36915,3.25,0,14.7115612602889
2002,193,14,936.675,354.335,461.94,98.59,25.875,0.3699,3.185,0,14.7115609674457
2002,193,15,1174.38,448.31,576.425,123.105,26.175,0.38515,3.975,0,14.7115610026615
2002,193,16,888.122,335.62,433.73,99.42,25.915,0.41435,4.235,0,14.711560980742
2002,193,17,543.881,205.335,262.945,66.055,25.4,0.4251,4.43,0,14.7115609419225
2002,193,18,154.951,60.255,73.775,20.94,24.33,0.46745,2.885,0,14.7115609110406
2002,193,19,15.249,6.055,3.915,2.365,22.745,0.52225,3.29,0,14.7081148703362
2002,193,20,0,0,0,0,21.035,0.56925,2.92,0,14.716951653727
2002,193,21,0,0,0,0,19.63,0.61495,2.855,0,14.7178012565034
2002,193,22,0.023,0,0,0.01,18.025,0.70155,3.3,0,14.7179547453711
2002,193,23,0.069,0,0,0.01,16.945,0.7792,3.68,0,14.7181157677448
2002,194,0,0.161,0,0,0,16.485,0.79565,3.22,0,14.7182887526538
2002,194,1,0.299,0,0,0,16.07,0.8187,2.875,0,14.7184661569979
2002,194,2,0.437,0,0,0.015,14.91,0.86085,2.98,0,14.7186355206648
2002,194,3,0.46,0,0,0.005,14.23,0.87315,2.605,0,14.7187823889053
2002,194,4,11.983,4.05,1.935,1.235,13.71,0.88745,3.3,0,14.7195138637581
2002,194,5,200.261,72.21,87.715,26.845,14.275,0.8774,2.985,0,14.7308360159692
2002,194,6,566.674,211.965,270.255,68.745,17.51,0.7616,2.65,0,14.7294835678079
2002,194,7,961.791,367.44,471.92,107.42,20.57,0.63045,3.345,0,14.72945419001
2002,194,8,1324.547,517.48,663.31,137.715,22.97,0.5027,4.315,0,14.7294537481043
2002,194,9,1618.142,645.48,825.065,159.84,24.675,0.42375,4.88,0,14.7294538068532
2002,194,10,1820.588,736.12,940.13,175.04,25.66,0.3921,6.04,0,14.7294540229048
2002,194,11,1923.007,785.47,999.42,182.2,26.315,0.35545,5.95,0,14.7294538782515
2002,194,12,1922.064,786.96,997.05,181.44,26.905,0.3285,5.325,0,14.7294538047034
2002,194,13,1818.817,739.655,933.665,173.655,27.545,0.32605,4.44,0,14.7294537843033
2002,194,14,1615.474,648.79,817.515,159.36,27.645,0.324,4.675,0,14.7294537617109
2002,194,15,1319.05,519.655,656.535,137.245,27.815,0.3349,4.57,0,14.72945376763
2002,194,16,957.536,368.435,467.93,108.5,27.535,0.35365,4.85,0,14.7294537686132
2002,194,17,565.846,213.085,268.815,72.89,26.995,0.37715,5.01,0,14.729453715381
2002,194,18,205.528,75.19,91.46,31.55,25.675,0.433,3.875,0,14.7294536794457
2002,194,19,14.536,5.12,2.665,2.605,22.85,0.5254,3.315,0,14.7261638620425
2002,194,20,0,0,0,0.005,20.335,0.62505,2.945,0,14.7350651229113
2002,194,21,0,0,0,0,19.08,0.661,2.96,0,14.7359863179421
2002,194,22,0,0,0,0,18.115,0.71255,3.235,0,14.7361406319623
2002,194,23,0,0,0,0.02,17.415,0.77795,3.17,0,14.7362993547598
2002,195,0,0.069,0,0,0.01,16.935,0.7861,3.26,0,14.7364677776343
2002,195,1,0.138,0,0,0.005,16.575,0.7825,2.58,0,14.7366380157958
2002,195,2,0.069,0,0,0,16.625,0.7671,2.485,0,14.7367949018404
2002,195,3,0.253,0,0,0.005,15.875,0.79585,2.355,0,14.7369267649445
2002,195,4,10.074,4.015,1.95,0.685,15.545,0.80025,2.835,0,14.7374040851001
2002,195,5,167.302,63.9,77.585,22.94,15.995,0.779,3.17,0,14.745561600292
2002,195,6,515.706,195.805,250.705,64.77,18.635,0.69205,2.555,0,14.743982978097
2002,195,7,903.992,347.67,447.375,101.885,21.385,0.6157,2.56,0,14.7439488582333
2002,195,8,1272.659,498.74,638.365,131.65,23.845,0.57875,2.74,0,14.7439483339243
2002,195,9,1574.442,626.2,799.645,154.21,25.88,0.48245,3.685,0,14.7439483905425
2002,195,10,1776.267,716.675,911.415,167.8,27.145,0.41105,3.17,0,14.7439485971482
2002,195,11,1890.738,770.75,976.07,175.09,28.095,0.38165,2.135,0,14.7439484802399
2002,195,12,1927.584,787.775,995.77,178.575,28.705,0.3767,2.08,0,14.7439483685235
2002,195,13,1667.845,676.57,853.875,158.205,29.25,0.36575,1.815,0,14.7439484343845
2002,195,14,1476.002,594.39,745.44,143.74,29.53,0.33685,1.46,0,14.7439486089751
2002,195,15,1302.467,515.91,651.63,135.52,29.52,0.3485,2.155,0,14.743948361167
2002,195,16,930.557,363.46,458.105,104.25,29.62,0.338,1.65,0,14.7439483587156
2002,195,17,539.948,207.065,259.9,68.925,29.145,0.3693,2,0,14.7439482170131
2002,195,18,196.742,73.975,90.205,29.375,27.755,0.45135,2.325,0,14.7439483410696
2002,195,19,14.214,5.055,3.16,2.38,24.405,0.5524,3.335,0,14.7401573870964
2002,195,20,0,0,0,0.015,22.765,0.62635,2.67,0,14.7483098295697
2002,195,21,0,0,0,0,21.98,0.64465,2.555,0,14.7492060670214
2002,195,22,0,0,0,0.16,22.395,0.6078,3.16,0,14.7493598809982
2002,195,23,0,0,0,0.08,19.775,0.7116,2.42,0,14.7495184362674
2002,196,0,0.046,0,0,0,20.085,0.68965,1.975,0,14.7496861050359
2002,196,1,0,0,0,0.01,18.625,0.74205,2.28,0,14.749852535572
2002,196,2,0.184,0,0,0.02,18.575,0.7366,1.51,0,14.750006794102
2002,196,3,0.046,0,0,0,16.86,0.81435,1.56,0,14.7501386143633
2002,196,4,9.844,3.765,2.025,0.97,16.27,0.83295,2.625,0,14.7505816662615
2002,196,5,172.155,64.835,78.735,22.855,16.4,0.83305,2.395,0,14.7580599289196
2002,196,6,505.816,194.95,246.885,62.21,19.835,0.73025,0.855,0,14.7564889738782
2002,196,7,900.795,350.31,445.18,99.23,23.525,0.60505,0.82,0,14.7564551650456
2002,196,8,1219.644,481.76,610.675,123.78,26.08,0.51715,0.82,0,14.7564546476817
2002,196,9,1556.824,624.52,790.365,149.68,27.52,0.4531,1.21,0,14.7564547043004
2002,196,10,1784.11,720.21,911.965,165.275,28.16,0.4071,1.49,0,14.7564549108746
2002,196,11,1852.19,756.315,956.875,170.335,28.52,0.38465,2.4,0,14.7564547939096
2002,196,12,1901.755,780.21,979.965,174.545,29.29,0.36035,1.82,0,14.7564546821842
2002,196,13,1791.171,728.065,915.015,169.055,29.555,0.3711,2.105,0,14.7564547478866
2002,196,14,1585.114,635.46,800.685,154.8,30.055,0.36205,2.04,0,14.7564549218069
2002,196,15,1249.245,497.165,626.14,130.05,30.045,0.36135,1.91,0,14.7564546748002
2002,196,16,907.028,357.225,446.68,101.43,30.58,0.3538,1.145,0,14.7564546721411
2002,196,17,459.471,185.4,226.325,57.515,30.72,0.3554,0.5,0,14.7564545294969
2002,196,18,157.78,64.47,74.47,21.005,30.005,0.37375,0.605,0,14.7564546547177
2002,196,19,11.96,5.055,2.83,1.135,27.355,0.45965,1.855,0,14.7505972942289
2002,196,20,0,0,0,0,26.795,0.453,0.575,0,14.7570905137963
2002,196,21,0,0,0,0.01,25.075,0.52475,0.925,0,14.7578616301158
2002,196,22,0,0,0,0,23.815,0.56355,0.5,0,14.7580131594324
2002,196,23,0.046,0,0,0,24.34,0.53345,1.39,0,14.7581727021183
2002,197,0,0.092,0,0,0,21.73,0.658,1.145,0.0105833333333333,14.7583432578524
2002,197,1,0.23,0,0,0,20.295,0.72515,0.895,0.0105833333333333,14.758516059618
2002,197,2,0.322,0,0,0,20.115,0.7379,1.42,0.0105833333333333,14.7586803443222
2002,197,3,0.414,0,0,0,19.4,0.7765,1.255,0.0105833333333333,14.75882235193
2002,197,4,8.349,3.575,2.265,0.89,18.95,0.79645,1.45,0.0105833333333333,14.7591702097481
2002,197,5,131.974,51.85,61.855,16.465,19.355,0.78345,1.555,0.0105833333333333,14.7631624256576
2002,197,6,380.742,151.69,190.605,46.505,21.3,0.7798,0.295,0.0105833333333333,14.7611574280503
2002,197,7,656.443,264.5,339.63,77.705,25.085,0.64685,0.49,0.0105833333333333,14.7611143201343
2002,197,8,991.162,393.975,504.85,106.495,27.125,0.58405,1.245,0.0105833333333333,14.7611137945268
2002,197,9,1436.396,568.225,725.49,144.445,28,0.52775,2.74,0.0105833333333333,14.7611137977927
2002,197,10,1629.757,649.69,824.415,154.85,29.095,0.4512,2.19,0.0105833333333333,14.7611136660079
2002,197,11,1654.965,660.61,840.05,156.75,29.56,0.4473,2.355,0.0105833333333333,14.7611136847974
2002,197,12,1552.477,620.365,789.68,150.155,29.99,0.43145,2.32,0.0105833333333333,14.7611137335534
2002,197,13,1384.784,545.755,692.665,132.135,30.315,0.4196,2.35,0.0105833333333333,14.7611138791544
2002,197,14,1110.118,437.035,560.41,114.105,30.28,0.4447,2.385,0.0105833333333333,14.7611137499421
2002,197,15,1108.715,437.005,558.39,119.82,30.485,0.4515,2.34,0.0105833333333333,14.76111369509
2002,197,16,528.609,202.34,256.47,56.795,29.98,0.47715,1.745,0.0105833333333333,14.7611136847717
2002,197,17,368.759,144.25,182.805,45.43,29.525,0.5382,1.54,0.0105833333333333,14.7611136824784
2002,197,18,110.446,42.92,49.025,12.385,28.475,0.59815,1.68,0.0105833333333333,14.7611136828812
2002,197,19,8.257,4.16,1.995,0.39,27.55,0.6256,0.835,0.0105833333333333,14.7501905301521
2002,197,20,0.069,0,0,0,25.33,0.74435,0.28,0.0105833333333333,14.754623805458
2002,197,21,0.46,0,0,0,25.105,0.7377,0.275,0.0105833333333333,14.7551900318723
2002,197,22,0.46,0,0,0,24.06,0.7664,1.35,0.0105833333333333,14.7553604823593
2002,197,23,0.46,0,0,0,24.175,0.72075,1.59,0.0105833333333333,14.7555453779834
2002,198,0,0.46,0,0,0,23.475,0.7572,2.605,0,14.7557401645551
2002,198,1,0.46,0,0,0,23.565,0.7584,2.175,0,14.7559319052476
2002,198,2,0.437,0,0,0,23.165,0.7995,1.315,0,14.7561068024684
2002,198,3,0.46,0,0,0,22.825,0.82295,1.295,0,14.7562530202855
2002,198,4,6.279,2.46,1.07,0.385,21.92,0.88305,1.845,0,14.756495774122
2002,198,5,94.783,34.945,39.85,9.495,21.26,0.9375,2.055,0,14.7556762672551
2002,198,6,405.352,156.55,199.97,49.525,22.86,0.88675,2.225,0,14.752566258875
2002,198,7,761.553,290.19,374.18,85.015,24.635,0.79385,2.375,0,14.7524991844781
2002,198,8,951.855,362.64,469.83,99.785,25.645,0.76735,2.685,0,14.7524982703194
2002,198,9,1242.115,479.855,621.11,125.835,26.76,0.73335,2.795,0,14.7524982397888
2002,198,10,942.241,358.28,467.145,95.195,27.465,0.69755,2.73,0,14.7524981741859
2002,198,11,1241.149,480.855,618.185,119.705,27.895,0.6706,2.46,0,14.752498212981
2002,198,12,1629.803,650.22,828.045,157.235,29.285,0.61395,2.68,0,14.7524983334993
2002,198,13,1367.097,534.205,678.845,132.215,29.83,0.5699,2.995,0,14.7524987143438
2002,198,14,1390.971,547.065,697.625,141.475,30.425,0.55465,3.38,0,14.7524981911037
2002,198,15,1055.999,407.51,520.345,111.25,30.715,0.5247,3.485,0,14.752498208507
2002,198,16,734.919,275.975,351.645,80.495,30.585,0.52245,3.57,0,14.7524981990937
2002,198,17,370.944,137.815,173.08,44.11,30.02,0.538,3.06,0,14.7524981682317
2002,198,18,144.325,55.95,67.845,20.7,28.63,0.60395,2.91,0,14.7524980362399
2002,198,19,8.855,3.62,1.83,0.68,26.64,0.6988,2.08,0,14.7443779743992
2002,198,20,0.023,0,0,0,25.685,0.7318,1.915,0,14.7498511539193
2002,198,21,0.391,0,0,0,23.865,0.8117,2.615,0,14.7505373844729
2002,198,22,0.46,0,0,0,23.23,0.8954,2.39,0,14.7507079319969
2002,198,23,0.46,0,0,0,22.185,0.939,2.195,0,14.7508926428077
2002,199,0,0.46,0,0,0,21.58,0.955,1.52,0.116416666666667,14.7510875134943
2002,199,1,0.667,0,0,0,21.365,0.9595,1.97,0.116416666666667,14.751284644894
2002,199,2,0.736,0,0,0.005,21.16,0.96305,1.82,0.116416666666667,14.7514746981819
2002,199,3,0.621,0,0,0,20.58,0.9547,2.065,0.116416666666667,14.7516329696969
2002,199,4,7.59,3.005,1.72,0.66,20.25,0.9562,1.485,0.116416666666667,14.7519466028116
2002,199,5,112.033,40.14,45.73,10.84,20.09,0.95575,1.305,0.116416666666667,14.7545746551507
2002,199,6,473.616,180.365,228.77,56.175,22.195,0.90705,1.805,0.116416666666667,14.7521750409255
2002,199,7,854.059,324.79,414.785,92.195,25.13,0.8042,3.31,0.116416666666667,14.752123190489
2002,199,8,1176.726,446.65,571.97,116.295,25.935,0.7532,4.565,0.116416666666667,14.7521224486317
2002,199,9,1413.557,543.92,691.85,129.215,26.885,0.66955,1.67,0.116416666666667,14.7521224423205
2002,199,10,1759.408,693.23,874.32,157.98,28.65,0.65315,2.09,0.116416666666667,14.7521223968818
2002,199,11,952.085,371.58,477.775,93.7,29.285,0.62655,2.675,0.116416666666667,14.7521224133131
2002,199,12,1044.568,362.805,514.055,98.68,26.445,0.7556,3.285,0.116416666666667,14.7521224530692
2002,199,13,1197.265,458.84,589.895,113.07,28.59,0.6554,3.675,0.116416666666667,14.7521225688872
2002,199,14,1232.639,469.51,600.92,119.445,28.415,0.67855,3.885,0.116416666666667,14.7521225429075
2002,199,15,861.051,324.835,415.175,87.275,29.8,0.62745,4.015,0.116416666666667,14.7521224143351
2002,199,16,713.897,262.335,339.38,76.155,29.395,0.63965,5.905,0.116416666666667,14.7521224169324
2002,199,17,473.271,173.175,222.485,57.36,28.03,0.70185,5.09,0.116416666666667,14.7521224028697
2002,199,18,154.928,57.285,70.055,20.545,27.295,0.6932,5.29,0.116416666666667,14.7521222827054
2002,199,19,6.118,2,0.535,0.67,25.395,0.7525,3.02,0.116416666666667,14.7429862138363
2002,199,20,0.023,0,0,0.02,23.51,0.81255,1.955,0.116416666666667,14.7481266570457
2002,199,21,0.414,0,0,0.005,22.37,0.8691,2.525,0.116416666666667,14.7487970164569
2002,199,22,0.46,0,0,0,21.78,0.9087,2.31,0.116416666666667,14.7489678786746
2002,199,23,0.46,0,0,0,21.955,0.916,2.705,0.116416666666667,14.7491526594472
2002,200,0,0.621,0,0,0,21.44,0.94135,2.355,0.518583333333333,14.749351862297
2002,200,1,0.92,0,0,0,21.08,0.9586,2.505,0.518583333333333,14.7495622335842
2002,200,2,0.92,0,0,0,20.74,0.9658,1.575,0.518583333333333,14.7497665657818
2002,200,3,0.92,0,0,0,20.2,0.9776,1.99,0.518583333333333,14.7499381959877
2002,200,4,6.854,2.285,0.75,0.37,20.05,0.9832,1.63,0.518583333333333,14.7502281505375
2002,200,5,109.319,38.97,44.255,10.215,20.105,0.98185,1,0.518583333333333,14.7523118364827
2002,200,6,601.243,224.075,285.405,68.755,22.325,0.9241,3.155,0.518583333333333,14.7497921736688
2002,200,7,856.589,318.1,401.985,86.56,24.305,0.81545,3.59,0.518583333333333,14.7497376020072
2002,200,8,1287.931,488.635,618.83,121.71,25.79,0.73055,3.97,0.518583333333333,14.7497367704959
2002,200,9,1554.202,601.395,760.54,139.275,27.19,0.66975,3.32,0.518583333333333,14.7497368424505
2002,200,10,1743.745,682.33,862.595,150.935,28.39,0.6032,2.9,0.518583333333333,14.749737112114
2002,200,11,1633.667,639.835,814.54,146.3,30.055,0.54155,2.05,0.518583333333333,14.7497368453655
2002,200,12,1036.656,396.635,511.84,99.4,29.965,0.5398,3.36,0.518583333333333,14.7497370455127
2002,200,13,680.777,260.06,333.055,69.095,28.785,0.635,3.505,0.518583333333333,14.7497368560387
2002,200,14,519.524,203.05,254.46,50.165,26.785,0.79525,2.31,0.518583333333333,14.749736874499
2002,200,15,336.858,125.45,163.245,33.99,24.03,0.8179,4.89,0.518583333333333,14.7497367865084
2002,200,16,913.997,354.755,440.39,92.65,26.7,0.8064,1.46,0.518583333333333,14.7497367884096
2002,200,17,433.573,164.825,206.545,48.55,29.035,0.6914,1.11,0.518583333333333,14.7497367552026
2002,200,18,147.913,58.43,71.64,19.7,28.36,0.7154,1.995,0.518583333333333,14.7497364952379
2002,200,19,7.291,2.705,1.315,1.035,24.625,0.8651,1.615,0.518583333333333,14.7407552397555
2002,200,20,0.46,0,0,0,24.55,0.85855,0.915,0.518583333333333,14.7458945606449
2002,200,21,0.46,0,0,0,23.935,0.89965,0.945,0.518583333333333,14.7465742470252
2002,200,22,0.598,0,0,0.005,23.375,0.9224,1.07,0.518583333333333,14.7467501349139
2002,200,23,0.828,0,0,0,22.44,0.95695,1.075,0.518583333333333,14.7469497486696
2002,201,0,0.92,0,0,0.07,22.465,0.94735,2.235,0,14.7471728751805
2002,201,1,0.92,0,0,0,22.28,0.9609,1.325,0,14.74739697938
2002,201,2,0.92,0,0,0.03,21.965,0.964,2.075,0,14.7476010015164
2002,201,3,0.92,0,0,0,21.46,0.96615,0.94,0,14.7477727295909
2002,201,4,7.981,2.915,1.7,0.71,21.005,0.9766,0.34,0,14.7481255910142
2002,201,5,120.359,45.935,54.425,12.935,21.08,0.94255,1.22,0,14.7522429455961
2002,201,6,322.115,118.63,143.25,28.765,21.96,0.8813,1.61,0,14.7500573977085
2002,201,7,759.69,290.925,361.06,70.805,23.435,0.855,1.79,0,14.750010050691
2002,201,8,1228.108,478.335,587.515,111.3,26.05,0.80985,1.725,0,14.7500093988144
2002,201,9,1314.657,514.35,631.17,115.445,27.825,0.7646,1.29,0,14.7500094427487
2002,201,10,1744.09,694.515,846.97,149.97,29.025,0.70775,1.705,0,14.7500093306375
2002,201,11,1882.872,757.23,916.05,159.36,30.395,0.63385,1.685,0,14.7500093455237
2002,201,12,1769.229,710.635,864.495,154.975,31.345,0.59535,1.525,0,14.7500093798571
2002,201,13,1650.411,652.17,803.805,145.785,31.71,0.585,1.84,0,14.7500094780241
2002,201,14,1422.067,556.24,682.595,128.56,32.535,0.54295,1.425,0,14.7500097428588
2002,201,15,1138.776,438.905,542.58,109.69,32.525,0.54555,1.505,0,14.7500093534776
2002,201,16,788.969,302.74,378.415,82.005,32.59,0.5541,1.29,0,14.7500093536993
2002,201,17,448.799,170.685,212.25,50.4,32.03,0.58655,1.24,0,14.7500092772521
2002,201,18,113.505,43.775,48.26,10.58,31.215,0.64785,1.045,0,14.7500093140117
2002,201,19,5.336,2.215,0.46,0.315,28.99,0.7828,2.78,0,14.7371004345833
2002,201,20,0.345,0,0,0.03,27.195,0.8503,3.13,0,14.741139335691
2002,201,21,0.437,0,0,0,26.685,0.8409,2.69,0,14.7416775674623
2002,201,22,0.46,0,0,0,25.86,0.86285,2.535,0,14.7418468886928
2002,201,23,0.483,0,0,0,25.175,0.8854,2.61,0,14.7420324458559
2002,202,0,0.46,0,0,0,24.645,0.8978,2.23,0,14.7422284794048
2002,202,1,0.805,0,0,0,23.82,0.9245,2.615,0,14.7424293684097
2002,202,2,0.92,0,0,0,23.4,0.92895,2.72,0,14.7426288238467
2002,202,3,0.92,0,0,0,23.205,0.9244,2.735,0,14.7428002026838
2002,202,4,6.877,2.315,0.84,0.42,23.2,0.91515,2.27,0,14.7430911118509
2002,202,5,125.948,46.835,54.165,13.935,23.245,0.9215,2.18,0,14.7464440700248
2002,202,6,430.652,160.86,199.765,44.68,24.66,0.9059,2.44,0,14.7442754275765
2002,202,7,709.274,269.55,342.255,70.52,27.21,0.82055,2.88,0,14.7442285189777
2002,202,8,1117.961,426.205,536.66,102.135,28.94,0.77385,2.565,0,14.7442279565272
2002,202,9,1530.282,595.035,743.495,131.135,30.38,0.73105,3.015,0,14.7442279250828
2002,202,10,1744.527,686.21,856.295,145.255,31.63,0.68005,3.745,0,14.7442278119926
2002,202,11,1679.414,664.055,825.78,138.95,32.67,0.6314,3.055,0,14.7442278480961
2002,202,12,1559.676,611.595,764.18,131.46,33.345,0.58965,3.28,0,14.7442279596456
2002,202,13,1000.638,388.34,483.94,86.34,33.335,0.5647,3.365,0,14.744228311706
2002,202,14,204.769,73.575,90.325,18.605,27.8,0.659,5.315,0,14.7442278300767
2002,202,15,237.36,90.315,109.355,21.005,27.57,0.7212,1.96,0,14.7442278484996
2002,202,16,265.443,100.745,123.365,24.26,27.335,0.7777,1.37,0,14.7442278381542
2002,202,17,227.976,86.37,103.235,21.43,28.1,0.79275,0.87,0,14.7442278087634
2002,202,18,211.623,81.295,99.865,26.54,28.515,0.7954,1.31,0,14.7442276990354
2002,202,19,25.139,13.07,15.425,5.58,27.85,0.7721,3.025,0,14.7438230506789
2002,202,20,0.138,0,0,0.835,25.495,0.79965,5.08,0,14.7668128383841
2002,202,21,0.46,0,0,0.025,24.135,0.90875,2.235,0,14.7681622283616
2002,202,22,0.46,0,0,0,24.55,0.8839,2.445,0,14.7683471254672
2002,202,23,0.552,0,0,0,24.635,0.8824,3.055,0,14.7685343265197
2002,203,0,0.667,0,0,0.02,24.38,0.89815,3.13,0.804333333333333,14.7687377519322
2002,203,1,0.92,0,0,0,23.92,0.93195,2.795,0.804333333333333,14.7689501705427
2002,203,2,0.943,0,0,0,23.725,0.9439,2.81,0.804333333333333,14.7691546539785
2002,203,3,0.92,0,0,0,23.41,0.95495,2.015,0.804333333333333,14.769327149815
2002,203,4,4.554,1.775,0.35,0.17,23.07,0.9649,1.71,0.804333333333333,14.7695283702565
2002,203,5,133.193,49.43,57.92,14.04,23.1,0.96615,2.525,0.804333333333333,14.7707146884686
2002,203,6,375.82,141.885,175.845,38.35,24.64,0.92295,3.005,0.804333333333333,14.7684934836405
2002,203,7,613.64,235.89,296.945,60.655,26.365,0.8448,3.365,0.804333333333333,14.768445717935
2002,203,8,1091.833,417.915,527.715,101.03,27.94,0.7819,3.6,0.804333333333333,14.7684449938553
2002,203,9,1373.606,533.345,672.45,121.49,29.325,0.7322,3.955,0.804333333333333,14.7684450637898
2002,203,10,1663.291,662.855,830.38,143.61,30.415,0.6958,4.315,0.804333333333333,14.7684453262615
2002,203,11,1798.163,721.38,899.91,152.06,31.54,0.62215,4.87,0.804333333333333,14.7684450728638
2002,203,12,1846.969,735.71,915.92,154.15,32.29,0.54495,6.02,0.804333333333333,14.7684452850472
2002,203,13,1691.972,667.685,837.87,148.015,32.59,0.55445,6.23,0.804333333333333,14.768445067735
2002,203,14,1036.518,403.02,511.14,98.69,32.6,0.56075,6.145,0.804333333333333,14.7684451918453
2002,203,15,997.556,380.37,479.18,95.89,32.59,0.5584,6.265,0.804333333333333,14.7684450116262
2002,203,16,188.738,71.73,87.98,20.17,29.845,0.66425,3.875,0.804333333333333,14.7684450120729
2002,203,17,17.089,5.48,2.565,2.23,24.08,0.83525,4.615,0.804333333333333,14.7007415861576
2002,203,18,12.006,4.415,1.24,0.59,24.69,0.79185,4.08,0.804333333333333,14.5687411052709
2002,203,19,0.437,0.015,0,0.58,23.815,0.86465,5.155,0.804333333333333,14.5683722594331
2002,203,20,0.598,0,0,0.295,22.635,0.9176,4.035,0.804333333333333,14.5684740201555
2002,203,21,0.851,0,0,0.04,22.085,0.9516,2.31,0.804333333333333,14.5686211663914
2002,203,22,0.92,0,0,0,21.98,0.97085,1.395,0.804333333333333,14.5688140894153
2002,203,23,0.92,0,0,0.01,21.875,0.97885,1.095,0.804333333333333,14.5690353969134
2002,204,0,0.92,0,0,0.015,21.925,0.98405,0.99,0,14.5692662999287
2002,204,1,0.92,0,0,0.035,21.865,0.9818,1.34,0,14.5694923246905
2002,204,2,0.92,0,0,0,21.695,0.9841,1.16,0,14.5696976289039
2002,204,3,0.92,0,0,0.02,21.825,0.98485,1.065,0,14.5698680260117
2002,204,4,4.577,1.6,0.445,0.385,21.675,0.98355,1.175,0,14.5700658235624
2002,204,5,129.168,46.585,54.21,12.97,21.385,0.98275,1.26,0,14.5708518309549
2002,204,6,441.876,168.435,206.46,43.405,22.51,0.91285,1.755,0,14.5685683101199
2002,204,7,741.198,283.745,352.865,66.635,23.455,0.8362,4.055,0,14.5685191461658
2002,204,8,1102.367,430.855,548.105,102.71,24.065,0.81365,5.655,0,14.5685186167021
2002,204,9,542.432,216.785,279.115,56.495,24.075,0.81415,5.56,0,14.5685184031299
